CUSTOMER_NUMBER,BAD,GOOD,GB,DEMO_GENDER,DEMO_AGE,DEMO_STAFF_VIB,APP_CIF_AGE,APP_IB_AGE,APP_DATEDIFF_CIF_IB,APP_EB_REGISTER_CHANNEL,APP_SMS,APP_VERIFY_METHOD
682394,1,0,B,M,30,N,41,41,0,BRANCH,N,SMS
694588,0,1,G,M,72,N,39,39,0,BRANCH,Y,SMS
207114,0,1,G,M,30,N,36,34,2,BRANCH,Y,SMS
454744,0,1,G,M,27,N,36,36,0,BRANCH,N,SMART_OTP
844274,0,1,G,M,28,N,32,32,0,BRANCH,N,SMART_OTP
671831,0,1,G,M,27,N,16,16,0,BRANCH,Y,SMS
582617,1,0,B,F,24,Y,10,10,0,BRANCH,Y,SMART_OTP
939307,0,1,G,F,25,N,87,75,12,BRANCH,Y,SMART_OTP
130250,0,1,G,F,31,N,83,61,22,BRANCH,Y,SMART_OTP
749822,0,1,G,M,39,N,79,79,0,BRANCH,Y,SMART_OTP
510276,0,1,G,M,26,N,3,2,1,BRANCH,Y,SMART_OTP
983317,0,1,G,M,42,N,3,3,0,BRANCH,N,SMS
226793,0,1,G,F,19,N,73,72,1,BRANCH,Y,SMART_OTP
786644,0,1,G,F,26,N,88,44,44,BRANCH,Y,SMS
812467,0,1,G,M,22,N,83,45,38,MYVIB,Y,SMART_OTP
669926,0,1,G,M,22,N,76,76,0,BRANCH,Y,SMS
997793,0,1,G,M,27,N,72,67,5,MYVIB,N,SMART_OTP
207877,0,1,G,M,33,N,64,61,3,BRANCH,Y,SMS
336397,0,1,G,M,22,N,45,45,0,BRANCH,Y,SMS
269104,0,1,G,M,25,N,39,39,0,BRANCH,Y,SMS
28641,0,1,G,F,21,N,38,38,0,BRANCH,Y,SMART_OTP
635724,0,1,G,M,33,N,79,6,73,BRANCH,Y,SMS
939473,0,1,G,M,30,N,31,30,1,BRANCH,N,SMART_OTP
885697,0,1,G,F,23,N,31,31,0,BRANCH,Y,SMS
366463,0,1,G,M,38,N,31,10,21,BRANCH,N,SMS
391597,0,1,G,M,34,N,25,25,0,BRANCH,N,SMART_OTP
986966,0,1,G,M,20,N,19,19,0,BRANCH,Y,SMART_OTP
114053,0,1,G,F,25,N,19,19,0,BRANCH,Y,SMS
358774,0,1,G,M,29,N,13,13,0,BRANCH,N,SMART_OTP
406220,0,1,G,M,27,N,12,12,0,BRANCH,N,SMART_OTP
893029,0,1,G,F,23,Y,47,40,7,BRANCH,Y,SMART_OTP
700248,0,1,G,M,37,N,30,30,0,BRANCH,Y,SMS
294488,0,1,G,M,37,N,30,18,12,BRANCH,N,SMS
821724,0,1,G,M,29,N,29,29,0,BRANCH,Y,SMART_OTP
199021,0,1,G,F,24,N,27,26,1,BRANCH,Y,SMART_OTP
986758,0,1,G,F,25,N,12,4,8,BRANCH,Y,SMART_OTP
254991,0,1,G,F,26,N,11,11,0,BRANCH,N,SMS
527018,0,1,G,M,22,N,11,11,0,BRANCH,N,SMS
708878,0,1,G,M,28,Y,9,9,0,BRANCH,Y,SMART_OTP
4288,0,1,G,F,47,N,9,9,0,BRANCH,N,SMART_OTP
269038,0,1,G,M,29,N,9,9,0,BRANCH,Y,SMS
188345,0,1,G,M,26,Y,44,44,0,BRANCH,Y,SMART_OTP
295945,0,1,G,F,25,Y,41,41,0,BRANCH,Y,SMART_OTP
849002,0,1,G,M,29,Y,40,40,0,BRANCH,Y,SMART_OTP
876581,0,1,G,F,26,N,37,37,0,BRANCH,N,SMS
487641,0,1,G,F,24,N,34,34,0,BRANCH,Y,SMS
741395,0,1,G,F,31,N,34,34,0,BRANCH,N,SMART_OTP
339969,0,1,G,F,25,N,34,34,0,BRANCH,N,SMS
933071,0,1,G,F,18,N,32,32,0,BRANCH,Y,SMART_OTP
680673,0,1,G,M,34,N,16,16,0,BRANCH,Y,SMART_OTP
386511,0,1,G,F,28,N,87,75,12,BRANCH,Y,SMS
997453,0,1,G,M,28,Y,80,80,0,BRANCH,Y,SMART_OTP
820329,0,1,G,F,20,N,80,79,1,BRANCH,Y,SMART_OTP
374676,0,1,G,M,30,N,79,59,20,BRANCH,Y,SMS
232790,0,1,G,M,39,N,73,73,0,BRANCH,Y,SMART_OTP
471818,0,1,G,F,29,N,88,88,0,BRANCH,Y,SMART_OTP
188061,0,1,G,F,31,N,59,59,0,BRANCH,Y,SMART_OTP
380274,0,1,G,M,23,N,75,40,35,MYVIB,Y,SMS
68,0,1,G,F,29,N,31,31,0,BRANCH,Y,SMART_OTP
288906,0,1,G,M,35,N,72,72,0,BRANCH,Y,SMART_OTP
114422,0,1,G,F,26,N,48,48,0,BRANCH,N,SMS
419888,0,1,G,M,34,N,79,79,0,BRANCH,Y,SMS
320487,0,1,G,M,25,N,76,59,17,BRANCH,Y,SMART_OTP
705761,1,0,B,M,24,N,76,76,0,BRANCH,Y,SMS
35023,0,1,G,M,27,N,69,33,36,BRANCH,Y,SMART_OTP
846401,1,0,B,F,24,N,67,59,8,BRANCH,Y,SMART_OTP
955296,0,1,G,M,38,N,45,45,0,BRANCH,N,SMS
685062,0,1,G,F,27,N,45,34,11,BRANCH,N,SMART_OTP
8256,0,1,G,F,22,N,38,38,0,BRANCH,N,SMART_OTP
988134,0,1,G,M,41,N,38,38,0,BRANCH,Y,SMS
234353,0,1,G,M,29,N,38,38,0,BRANCH,N,SMART_OTP
205386,0,1,G,M,26,N,38,38,0,BRANCH,N,SMS
492135,0,1,G,F,41,N,38,38,0,BRANCH,N,SMS
807736,0,1,G,M,36,N,38,38,0,BRANCH,Y,SMART_OTP
467314,0,1,G,F,36,N,86,86,0,BRANCH,N,SMART_OTP
746511,0,1,G,F,25,N,31,31,0,BRANCH,N,SMART_OTP
764827,0,1,G,M,32,N,25,23,2,BRANCH,N,SMS
483756,0,1,G,M,32,N,25,25,0,BRANCH,Y,SMS
857499,0,1,G,F,22,N,19,5,14,BRANCH,N,SMART_OTP
419889,0,1,G,M,24,N,19,19,0,BRANCH,Y,SMART_OTP
195359,0,1,G,M,38,N,8,8,0,BRANCH,Y,SMS
922924,0,1,G,F,24,N,6,6,0,BRANCH,Y,SMS
307020,0,1,G,M,35,N,68,66,2,BRANCH,N,SMART_OTP
492238,0,1,G,F,35,N,62,62,0,BRANCH,Y,SMART_OTP
658218,0,1,G,M,21,N,62,62,0,BRANCH,N,SMART_OTP
821116,0,1,G,M,28,N,62,61,1,BRANCH,Y,SMART_OTP
402230,0,1,G,M,49,N,64,62,2,BRANCH,Y,SMART_OTP
464507,0,1,G,M,25,N,58,58,0,BRANCH,Y,SMS
515793,0,1,G,F,39,N,48,48,0,BRANCH,N,SMS
280006,0,1,G,F,19,N,48,48,0,BRANCH,N,SMART_OTP
961542,0,1,G,M,36,N,47,35,12,MYVIB,N,SMART_OTP
162978,0,1,G,M,24,N,30,27,3,BRANCH,N,SMART_OTP
726591,0,1,G,M,27,N,12,4,8,BRANCH,Y,SMART_OTP
329323,0,1,G,M,31,N,10,8,2,BRANCH,N,SMART_OTP
354143,0,1,G,F,24,N,10,10,0,BRANCH,Y,SMS
245799,0,1,G,M,37,N,41,34,7,MYVIB,N,SMART_OTP
292701,0,1,G,F,37,N,40,40,0,BRANCH,N,SMART_OTP
375632,0,1,G,F,30,N,39,39,0,BRANCH,Y,SMS
306119,0,1,G,M,36,N,39,39,0,BRANCH,Y,SMART_OTP
289635,0,1,G,M,22,N,33,33,0,BRANCH,N,SMS
290483,0,1,G,M,27,N,15,6,9,BRANCH,N,SMART_OTP
245096,0,1,G,M,22,N,87,87,0,BRANCH,Y,SMS
141132,0,1,G,M,33,N,81,81,0,BRANCH,N,SMART_OTP
431786,0,1,G,F,37,N,80,76,4,BRANCH,N,SMART_OTP
846713,0,1,G,F,30,N,75,75,0,BRANCH,Y,SMART_OTP
92796,0,1,G,M,21,N,73,73,0,BRANCH,Y,SMS
974879,0,1,G,M,24,N,87,87,0,BRANCH,Y,SMART_OTP
510586,0,1,G,M,33,N,80,62,18,BRANCH,N,SMART_OTP
124368,0,1,G,M,26,Y,69,69,0,BRANCH,N,SMART_OTP
991079,0,1,G,M,27,N,37,37,0,BRANCH,Y,SMART_OTP
167041,0,1,G,M,22,N,39,39,0,BRANCH,N,SMART_OTP
810472,0,1,G,M,23,N,88,88,0,BRANCH,Y,SMS
793254,0,1,G,F,25,N,79,79,0,BRANCH,Y,SMART_OTP
399268,0,1,G,M,35,N,45,45,0,BRANCH,N,SMART_OTP
867631,0,1,G,F,51,N,45,33,12,MYVIB,N,SMS
50239,0,1,G,M,33,N,45,45,0,BRANCH,N,SMART_OTP
990036,0,1,G,F,31,Y,38,37,1,BRANCH,Y,SMART_OTP
977648,0,1,G,F,21,N,31,31,0,BRANCH,N,SMS
899312,0,1,G,M,48,N,31,31,0,BRANCH,Y,SMS
996717,0,1,G,M,35,N,19,19,0,BRANCH,Y,SMART_OTP
517586,0,1,G,M,26,N,13,13,0,BRANCH,N,SMART_OTP
556444,0,1,G,M,50,N,6,6,0,BRANCH,Y,SMS
194675,0,1,G,M,31,N,68,68,0,BRANCH,Y,SMART_OTP
331081,0,1,G,M,34,N,67,61,6,MYVIB,N,SMART_OTP
490988,0,1,G,M,30,N,62,62,0,BRANCH,Y,SMS
914758,1,0,B,F,25,N,61,44,17,MYVIB,N,SMART_OTP
183296,0,1,G,M,39,N,60,48,12,MYVIB,N,SMART_OTP
172594,0,1,G,M,31,N,48,48,0,BRANCH,N,SMART_OTP
849456,0,1,G,M,26,N,47,47,0,BRANCH,N,SMS
901798,0,1,G,M,31,N,46,45,1,BRANCH,N,SMS
189306,0,1,G,F,23,Y,37,13,24,MYVIB,N,SMART_OTP
838432,0,1,G,F,27,N,27,27,0,BRANCH,Y,SMART_OTP
233058,0,1,G,M,24,N,27,27,0,BRANCH,Y,SMS
79610,0,1,G,M,30,N,12,4,8,BRANCH,Y,SMART_OTP
550987,1,0,B,M,28,N,11,11,0,BRANCH,N,SMS
366467,0,1,G,M,34,N,11,11,0,BRANCH,Y,SMS
580725,0,1,G,M,29,N,10,5,5,BRANCH,N,SMS
300380,0,1,G,M,43,N,44,44,0,BRANCH,Y,SMS
179958,0,1,G,M,19,N,41,41,0,BRANCH,Y,SMART_OTP
416824,0,1,G,M,31,N,37,31,6,MYVIB,N,SMART_OTP
391835,0,1,G,F,30,N,33,33,0,BRANCH,N,SMART_OTP
707056,1,0,B,F,38,N,33,33,0,BRANCH,Y,SMS
528219,0,1,G,M,28,Y,16,16,0,BRANCH,Y,SMART_OTP
933097,0,1,G,M,31,N,15,12,3,BRANCH,Y,SMART_OTP
438699,0,1,G,F,35,N,87,79,8,BRANCH,Y,SMS
487469,0,1,G,M,27,N,85,85,0,BRANCH,N,SMART_OTP
39593,0,1,G,M,36,N,82,82,0,BRANCH,Y,SMART_OTP
872980,0,1,G,F,21,N,79,79,0,BRANCH,Y,SMS
580292,0,1,G,M,29,N,79,79,0,BRANCH,N,SMS
408885,0,1,G,F,21,N,75,75,0,BRANCH,Y,SMART_OTP
810297,0,1,G,M,25,N,74,74,0,BRANCH,Y,SMART_OTP
317586,0,1,G,F,24,N,4,3,1,BRANCH,Y,SMART_OTP
282344,0,1,G,F,31,N,39,37,2,BRANCH,Y,SMART_OTP
72497,0,1,G,F,30,N,44,44,0,BRANCH,Y,SMS
824474,0,1,G,F,27,Y,22,13,9,BRANCH,Y,SMART_OTP
458641,0,1,G,M,50,N,88,76,12,BRANCH,N,SMS
546705,1,0,B,M,33,N,88,88,0,BRANCH,Y,SMS
241656,1,0,B,M,33,N,72,72,0,BRANCH,Y,SMART_OTP
354422,0,1,G,M,47,N,65,65,0,BRANCH,Y,SMART_OTP
807138,0,1,G,F,26,N,68,44,24,MYVIB,N,SMS
922643,0,1,G,M,29,N,46,46,0,BRANCH,Y,SMART_OTP
866370,0,1,G,M,19,N,45,45,0,BRANCH,Y,SMS
521361,0,1,G,F,36,N,86,86,0,BRANCH,Y,SMS
868741,0,1,G,F,32,N,86,29,57,BRANCH,Y,SMART_OTP
327139,0,1,G,M,39,N,19,12,7,BRANCH,N,SMS
992147,0,1,G,F,46,N,18,18,0,BRANCH,N,SMART_OTP
852484,0,1,G,M,36,N,13,13,0,BRANCH,Y,SMART_OTP
713988,1,0,B,F,27,N,13,12,1,BRANCH,Y,SMS
175814,0,1,G,F,33,N,12,10,2,BRANCH,Y,SMS
434930,0,1,G,M,27,N,12,6,6,BRANCH,N,SMART_OTP
853449,0,1,G,M,31,N,6,2,4,BRANCH,Y,SMS
453377,0,1,G,M,27,N,67,67,0,BRANCH,Y,SMS
597574,0,1,G,M,22,N,66,66,0,BRANCH,Y,SMS
239606,0,1,G,M,29,N,34,26,8,BRANCH,Y,SMART_OTP
290395,1,0,B,F,37,N,27,27,0,BRANCH,Y,SMS
454765,0,1,G,F,22,N,44,44,0,BRANCH,Y,SMS
236049,0,1,G,M,37,N,43,43,0,BRANCH,Y,SMS
515769,1,0,B,M,28,N,41,41,0,BRANCH,Y,SMS
753471,0,1,G,F,19,N,40,40,0,BRANCH,Y,SMS
45224,0,1,G,M,56,N,39,39,0,BRANCH,N,SMS
553688,0,1,G,F,20,N,34,34,0,BRANCH,Y,SMS
222337,0,1,G,M,32,N,32,32,0,BRANCH,Y,SMART_OTP
717810,0,1,G,M,24,N,16,16,0,BRANCH,Y,SMS
943592,0,1,G,M,38,N,80,69,11,BRANCH,N,SMART_OTP
523765,0,1,G,M,33,N,74,74,0,BRANCH,Y,SMART_OTP
666321,0,1,G,M,22,N,71,71,0,BRANCH,N,SMS
424854,0,1,G,M,21,N,75,35,40,MYVIB,Y,SMS
211651,0,1,G,F,24,N,20,20,0,BRANCH,Y,SMART_OTP
922014,0,1,G,F,26,N,18,18,0,BRANCH,N,SMART_OTP
879888,0,1,G,M,23,N,73,73,0,BRANCH,Y,SMART_OTP
493419,0,1,G,M,32,N,72,72,0,BRANCH,Y,SMART_OTP
421317,0,1,G,M,27,N,72,72,0,BRANCH,Y,SMART_OTP
244845,0,1,G,M,39,N,45,45,0,BRANCH,Y,SMART_OTP
350977,0,1,G,M,59,N,32,22,10,MYVIB,N,SMART_OTP
893508,0,1,G,F,39,N,31,26,5,BRANCH,Y,SMS
35066,0,1,G,M,60,N,30,30,0,BRANCH,Y,SMART_OTP
796477,0,1,G,M,27,N,19,19,0,BRANCH,N,SMART_OTP
976162,1,0,B,F,47,N,13,13,0,BRANCH,Y,SMS
946589,1,0,B,F,24,N,12,12,0,BRANCH,N,SMS
89762,0,1,G,M,29,N,68,68,0,BRANCH,Y,SMS
599917,0,1,G,M,42,N,62,44,18,BRANCH,N,SMART_OTP
698578,0,1,G,F,23,N,61,61,0,BRANCH,Y,SMART_OTP
893956,0,1,G,F,23,N,58,58,0,BRANCH,Y,SMART_OTP
489591,0,1,G,M,29,N,48,48,0,BRANCH,Y,SMS
358943,0,1,G,F,39,N,37,30,7,BRANCH,N,SMS
294067,0,1,G,M,44,N,30,27,3,BRANCH,N,SMS
638100,0,1,G,M,28,N,30,30,0,BRANCH,Y,SMART_OTP
837830,0,1,G,M,48,N,30,19,11,BRANCH,N,SMS
573164,0,1,G,F,28,N,29,29,0,BRANCH,N,SMART_OTP
577410,0,1,G,M,28,N,11,9,2,BRANCH,N,SMS
991439,1,0,B,M,30,N,10,10,0,BRANCH,Y,SMS
493722,0,1,G,M,25,N,44,44,0,BRANCH,Y,SMART_OTP
342639,0,1,G,M,33,N,32,32,0,BRANCH,Y,SMS
113167,0,1,G,M,27,Y,9,9,0,BRANCH,Y,SMART_OTP
455649,0,1,G,F,24,N,83,71,12,BRANCH,Y,SMART_OTP
405463,0,1,G,F,31,N,82,62,20,BRANCH,Y,SMS
806667,1,0,B,M,25,N,81,80,1,BRANCH,N,SMS
624278,0,1,G,M,30,N,76,74,2,BRANCH,Y,SMART_OTP
280507,0,1,G,F,27,N,73,69,4,BRANCH,Y,SMS
635890,0,1,G,M,27,N,72,20,52,BRANCH,N,SMS
885134,0,1,G,M,36,N,19,19,0,BRANCH,Y,SMART_OTP
205185,0,1,G,M,18,N,64,64,0,BRANCH,Y,SMART_OTP
938363,0,1,G,M,35,N,67,33,34,BRANCH,Y,SMART_OTP
907193,0,1,G,F,30,N,46,46,0,BRANCH,N,SMS
309530,0,1,G,F,31,N,39,39,0,BRANCH,N,SMART_OTP
584120,0,1,G,M,36,N,83,19,64,BRANCH,Y,SMS
335268,0,1,G,M,27,N,32,25,7,BRANCH,Y,SMART_OTP
176809,0,1,G,F,25,N,31,24,7,MYVIB,Y,SMART_OTP
606264,0,1,G,M,26,N,19,19,0,BRANCH,Y,SMS
431782,1,0,B,M,24,N,19,19,0,BRANCH,Y,SMART_OTP
724951,1,0,B,M,50,N,8,8,0,BRANCH,Y,SMART_OTP
173996,0,1,G,F,38,N,68,68,0,BRANCH,N,SMART_OTP
576014,1,0,B,F,46,N,66,65,1,BRANCH,Y,SMS
59558,0,1,G,F,44,N,58,58,0,MYVIB,N,SMS
759765,0,1,G,F,24,N,38,20,18,MYVIB,Y,SMART_OTP
649717,0,1,G,M,37,N,30,30,0,BRANCH,N,SMS
620294,0,1,G,F,40,N,30,30,0,BRANCH,Y,SMART_OTP
311840,0,1,G,M,24,N,12,12,0,BRANCH,Y,SMS
917474,0,1,G,M,24,N,11,11,0,BRANCH,N,SMART_OTP
402500,0,1,G,M,26,N,9,9,0,BRANCH,Y,SMS
638154,0,1,G,F,22,N,40,39,1,BRANCH,Y,SMS
282349,0,1,G,M,36,N,36,34,2,BRANCH,Y,SMART_OTP
332496,0,1,G,M,26,N,18,18,0,BRANCH,N,SMART_OTP
563560,1,0,B,F,25,N,13,12,1,BRANCH,Y,SMS
366151,0,1,G,M,26,N,83,83,0,BRANCH,Y,SMS
312053,0,1,G,M,34,N,80,80,0,BRANCH,Y,SMART_OTP
933120,0,1,G,F,25,N,73,73,0,BRANCH,Y,SMART_OTP
165271,0,1,G,M,36,N,33,33,0,BRANCH,Y,SMART_OTP
682181,0,1,G,F,48,N,27,27,0,BRANCH,Y,SMART_OTP
135541,1,0,B,M,25,N,78,78,0,BRANCH,Y,SMS
120033,0,1,G,M,32,N,76,75,1,BRANCH,Y,SMART_OTP
667926,0,1,G,F,33,N,72,72,0,BRANCH,Y,SMART_OTP
684246,0,1,G,F,35,N,72,61,11,BRANCH,N,SMART_OTP
930155,0,1,G,M,26,N,88,14,74,MYVIB,Y,SMS
201386,0,1,G,F,22,N,31,31,0,BRANCH,Y,SMS
149166,0,1,G,F,24,N,19,19,0,BRANCH,Y,SMART_OTP
61777,0,1,G,M,37,N,13,12,1,BRANCH,N,SMART_OTP
874242,0,1,G,M,23,N,12,12,0,BRANCH,N,SMART_OTP
863019,0,1,G,F,33,N,12,12,0,BRANCH,N,SMART_OTP
581678,0,1,G,F,28,N,8,8,0,BRANCH,Y,SMART_OTP
881861,0,1,G,M,36,N,6,3,3,BRANCH,Y,SMS
526701,0,1,G,M,25,N,62,62,0,BRANCH,Y,SMS
443710,0,1,G,F,27,N,58,58,0,BRANCH,N,SMS
487643,0,1,G,M,22,N,37,17,20,MYVIB,Y,SMART_OTP
907599,0,1,G,M,26,N,34,27,7,MYVIB,Y,SMART_OTP
956626,0,1,G,M,35,N,29,29,0,BRANCH,Y,SMS
212425,0,1,G,M,34,N,10,5,5,BRANCH,Y,SMART_OTP
626718,0,1,G,M,16,N,43,43,0,BRANCH,N,SMART_OTP
272927,0,1,G,F,24,Y,41,39,2,BRANCH,Y,SMART_OTP
21959,0,1,G,F,27,Y,40,40,0,BRANCH,Y,SMART_OTP
282467,0,1,G,F,22,N,33,33,0,BRANCH,N,SMS
149996,0,1,G,M,27,N,32,32,0,BRANCH,Y,SMS
706178,0,1,G,M,25,N,32,32,0,BRANCH,Y,SMART_OTP
616411,0,1,G,M,25,N,17,9,8,BRANCH,N,SMART_OTP
97123,0,1,G,M,31,N,17,8,9,BRANCH,N,SMART_OTP
873527,0,1,G,M,30,N,13,13,0,BRANCH,Y,SMS
394257,1,0,B,F,37,N,11,11,0,BRANCH,Y,SMS
418043,0,1,G,F,22,N,86,82,4,MYVIB,Y,SMART_OTP
214318,0,1,G,F,20,N,86,86,0,BRANCH,Y,SMART_OTP
768349,0,1,G,M,31,N,83,83,0,BRANCH,Y,SMART_OTP
734949,0,1,G,F,31,Y,80,80,0,BRANCH,Y,SMART_OTP
504227,0,1,G,F,28,N,75,75,0,BRANCH,Y,SMART_OTP
167134,0,1,G,M,39,N,74,74,0,BRANCH,Y,SMART_OTP
822689,0,1,G,M,33,N,71,71,0,BRANCH,N,SMART_OTP
414151,1,0,B,M,32,N,61,61,0,BRANCH,N,SMART_OTP
767224,0,1,G,F,23,N,61,61,0,BRANCH,Y,SMART_OTP
950898,0,1,G,F,23,N,27,19,8,BRANCH,Y,SMART_OTP
346906,0,1,G,M,25,N,20,20,0,BRANCH,N,SMART_OTP
993677,0,1,G,F,21,N,83,72,11,MYVIB,Y,SMART_OTP
427375,1,0,B,M,23,N,75,66,9,BRANCH,N,SMS
920132,0,1,G,M,31,N,72,66,6,MYVIB,Y,SMS
569009,0,1,G,F,42,N,69,62,7,MYVIB,N,SMART_OTP
938884,1,0,B,M,24,Y,31,31,0,BRANCH,N,SMS
513214,0,1,G,M,20,N,38,38,0,BRANCH,Y,SMS
347460,0,1,G,M,49,N,20,20,0,BRANCH,Y,SMS
9513,0,1,G,M,36,N,20,19,1,BRANCH,Y,SMS
838755,0,1,G,F,22,N,13,13,0,BRANCH,Y,SMART_OTP
700716,0,1,G,M,30,N,9,9,0,BRANCH,Y,SMS
950161,0,1,G,F,60,N,60,60,0,BRANCH,N,SMART_OTP
395913,1,0,B,F,46,N,45,28,17,MYVIB,N,SMS
525921,0,1,G,F,37,N,18,18,0,BRANCH,Y,SMART_OTP
704231,0,1,G,M,63,N,18,6,12,BRANCH,Y,SMS
486420,0,1,G,F,28,N,27,27,0,BRANCH,Y,SMS
812465,0,1,G,F,24,N,25,10,15,BRANCH,N,SMS
921605,1,0,B,F,27,N,79,79,0,BRANCH,Y,SMART_OTP
554553,0,1,G,F,62,N,73,73,0,BRANCH,N,SMART_OTP
70132,0,1,G,M,39,N,86,85,1,BRANCH,N,SMS
515617,0,1,G,M,21,N,83,72,11,BRANCH,Y,SMART_OTP
869842,1,0,B,F,19,N,82,82,0,BRANCH,Y,SMS
372833,0,1,G,F,30,N,76,76,0,BRANCH,Y,SMART_OTP
977333,0,1,G,F,25,N,72,61,11,BRANCH,Y,SMS
724700,1,0,B,F,53,N,71,71,0,BRANCH,N,SMART_OTP
853183,0,1,G,M,36,N,26,23,3,MYVIB,N,SMART_OTP
644137,0,1,G,F,26,N,10,10,0,BRANCH,Y,SMS
837200,0,1,G,M,41,N,83,83,0,BRANCH,Y,SMART_OTP
560927,0,1,G,F,34,N,81,81,0,BRANCH,N,SMART_OTP
57376,0,1,G,M,27,N,81,81,0,BRANCH,Y,SMS
654151,0,1,G,F,27,N,65,40,25,BRANCH,Y,SMS
106702,0,1,G,F,33,N,68,24,44,BRANCH,N,SMS
355138,0,1,G,F,25,N,18,18,0,BRANCH,Y,SMART_OTP
987430,0,1,G,M,32,N,86,65,21,BRANCH,N,SMART_OTP
946160,0,1,G,F,30,N,58,58,0,BRANCH,N,SMS
781873,0,1,G,M,49,N,46,46,0,BRANCH,Y,SMS
965412,0,1,G,F,26,N,45,45,0,BRANCH,N,SMART_OTP
113517,0,1,G,F,25,N,23,23,0,BRANCH,N,SMS
362732,0,1,G,F,21,N,22,22,0,BRANCH,N,SMART_OTP
979793,0,1,G,M,27,N,69,69,0,BRANCH,Y,SMART_OTP
906728,0,1,G,F,25,N,82,81,1,BRANCH,N,SMART_OTP
108930,0,1,G,F,30,N,75,75,0,BRANCH,Y,SMART_OTP
342232,0,1,G,M,48,N,69,69,0,BRANCH,Y,SMS
666685,0,1,G,M,34,N,69,66,3,BRANCH,Y,SMS
218162,0,1,G,F,39,N,83,39,44,BRANCH,Y,SMS
7213,0,1,G,F,21,N,41,41,0,BRANCH,Y,SMS
907087,0,1,G,M,25,N,31,31,0,BRANCH,Y,SMART_OTP
63655,0,1,G,M,27,N,26,26,0,BRANCH,Y,SMART_OTP
691448,0,1,G,F,25,N,20,16,4,MYVIB,Y,SMS
797687,0,1,G,M,32,N,85,66,19,MYVIB,N,SMART_OTP
679717,0,1,G,M,31,N,66,46,20,BRANCH,Y,SMS
179632,0,1,G,F,42,N,39,39,0,BRANCH,Y,SMART_OTP
798823,0,1,G,M,34,N,39,10,29,BRANCH,N,SMS
791585,0,1,G,M,24,N,17,3,14,MYVIB,Y,SMS
43317,0,1,G,F,46,N,86,59,27,BRANCH,Y,SMART_OTP
172151,1,0,B,F,35,N,68,58,10,BRANCH,N,SMS
378962,0,1,G,F,36,N,26,26,0,BRANCH,N,SMS
110183,0,1,G,F,24,N,26,23,3,BRANCH,Y,SMART_OTP
250373,0,1,G,F,40,N,20,11,9,MYVIB,Y,SMS
563978,1,0,B,M,26,N,74,74,0,BRANCH,Y,SMART_OTP
429865,0,1,G,M,23,N,73,40,33,BRANCH,Y,SMART_OTP
894702,1,0,B,F,26,N,73,30,43,MYVIB,Y,SMS
960935,0,1,G,F,23,N,61,18,43,BRANCH,Y,SMART_OTP
642093,0,1,G,M,26,N,61,12,49,MYVIB,N,SMS
590051,1,0,B,F,53,N,76,44,32,BRANCH,Y,SMS
174703,1,0,B,M,36,N,46,46,0,BRANCH,Y,SMS
560313,0,1,G,F,23,N,27,27,0,BRANCH,Y,SMS
27790,0,1,G,M,31,N,23,23,0,BRANCH,Y,SMS
660176,1,0,B,F,31,N,81,81,0,BRANCH,Y,SMS
267897,0,1,G,F,28,N,83,83,0,BRANCH,Y,SMS
757447,0,1,G,M,42,N,69,69,0,BRANCH,Y,SMS
546182,1,0,B,F,27,N,69,69,0,BRANCH,N,SMS
728845,1,0,B,F,31,N,86,82,4,BRANCH,N,SMART_OTP
580104,0,1,G,F,33,N,82,40,42,BRANCH,N,SMART_OTP
738220,0,1,G,M,46,N,81,48,33,BRANCH,N,SMART_OTP
96211,0,1,G,M,33,N,26,26,0,BRANCH,Y,SMART_OTP
649569,0,1,G,F,32,N,20,20,0,BRANCH,Y,SMS
837925,0,1,G,M,32,N,83,83,0,BRANCH,Y,SMART_OTP
778149,1,0,B,F,42,N,60,60,0,BRANCH,Y,SMART_OTP
64202,0,1,G,F,29,N,72,40,32,BRANCH,Y,SMART_OTP
45834,0,1,G,M,28,N,40,39,1,BRANCH,N,SMART_OTP
297418,0,1,G,F,34,N,18,18,0,BRANCH,Y,SMS
161142,0,1,G,M,28,N,17,13,4,MYVIB,N,SMART_OTP
332212,0,1,G,M,38,N,86,86,0,BRANCH,N,SMS
417537,0,1,G,M,28,N,82,82,0,BRANCH,N,SMART_OTP
96976,0,1,G,F,24,N,27,27,0,BRANCH,Y,SMART_OTP
544723,0,1,G,M,26,N,23,23,0,BRANCH,Y,SMS
127575,0,1,G,F,28,N,30,23,7,BRANCH,Y,SMART_OTP
781075,0,1,G,M,34,N,87,85,2,BRANCH,Y,SMS
913662,0,1,G,M,42,N,69,69,0,BRANCH,Y,SMS
760231,0,1,G,F,20,N,59,59,0,BRANCH,N,SMS
571520,0,1,G,M,40,N,48,48,0,BRANCH,N,SMART_OTP
175528,0,1,G,M,3,N,85,44,41,BRANCH,Y,SMS
440799,0,1,G,M,27,N,58,58,0,BRANCH,Y,SMS
766726,0,1,G,M,25,N,58,46,12,BRANCH,Y,SMART_OTP
687684,0,1,G,F,26,N,31,31,0,BRANCH,N,SMS
517373,0,1,G,F,26,N,20,19,1,BRANCH,Y,SMS
498882,0,1,G,F,22,N,1,1,0,BRANCH,N,SMS
628350,0,1,G,M,37,N,85,85,0,BRANCH,Y,SMS
